trackid,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,label,genre
2l3hdKtPizUNvQrX8wJUj6,0.438,0.0713,-15.495,0.0472,0.98,0.939,0.11,0.249,128.085,classical,Films/Games
5Le7ciWtf5VrGEe1pzEie7,0.442,0.0795,-21.603,0.0828,0.992,0.967,0.113,0.0575,118.706,classical,Pop
2hhFasRLGHIoEM52VLWmyH,0.382,0.00272,-25.344,0.0766,0.992,0.587,0.113,0,73.068,classical,Classical
7oTKvLjCe7db1UxsImGBwr,0.384,0.00341,-39.053,0.0447,0.996,0.943,0.0964,0.117,116.941,classical,Pop
2oqgnxjyNYItifLYl9MzaW,0.124,0.0179,-32.271,0.0404,0.978,0.639,0.114,0.041,96.272,classical,Pop
2kAgCRZPG3YQR2VMqRvLmb,0.0811,0.0122,-32.654,0.0511,0.902,0.308,0.0648,0.0384,74.554,classical,Pop
2oLjhx7w8Hyd3gry9cCXr7,0.358,0.167,-16.0,0.0354,0.899,0.96,0.103,0.601,144.561,classical,Classical
1kUcEGmhKqZlpNX0VVb0dF,0.568,0.409,-17.256,0.0336,0.794,0.0705,0.172,0.785,112.3,classical,Classical
4IJw2gDgua7lHoxkjOdPqI,0.101,0.199,-15.781,0.0437,0.933,0.874,0.0974,0.0317,75.662,classical,Films/Games
1dFMnO8zfugtIb8xWs31Ys,0.31,0.0334,-20.847,0.0377,0.984,0.964,0.111,0.0745,76.845,classical,Films/Games
