trackid,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,label,genre
0R3P6eqxwwW5azWywGYmHs,0.754,0.622,-7.061,0.0304,0.0147,0.00392,0.105,0.304,124.001,electronic dance music,Dance
1NEpKJVgnG6BfhcDTn3Q0W,0.675,0.791,-4.682,0.0707,0.0309,1.28e-05,0.134,0.694,102.012,electronic dance music,Electro
1wMfGt9KH9jbHXeIRScxmM,0.809,0.799,-9.992,0.0503,0.000211,0.891,0.539,0.506,120.016,electronic dance music,Electro
0C3LP01A3muOGiThBa4eBs,0.671,0.69,-6.613,0.0336,0.14,0.000741,0.11,0.376,124.97,electronic dance music,Electro
7DgZYNDiiOcbXUC7xOy3kb,0.766,0.64,-12.512,0.0607,0.000404,0.872,0.0775,0.152,127.97,electronic dance music,Dance
6aTW3yrl33mThi0v6Z88Oq,0.559,0.875,-2.988,0.0522,0.2,0.0,0.228,0.282,121.904,electronic dance music,Pop
3KwLKvtIn35H9twLmxvSxM,0.765,0.731,-5.869,0.0448,0.119,0.191,0.0625,0.447,122.012,electronic dance music,Soul & Funk
0QIYINh2AwmOmdu8CRYvlw,0.536,0.944,-3.029,0.0867,0.000117,0.00345,0.353,0.589,174.031,electronic dance music,Electro
2TrEXLUNudQK9TbqLY93MK,0.547,0.991,-3.87,0.152,4.74e-05,0.142,0.2,0.231,128.03,electronic dance music,Electro
78lxR7irBjQx70qDlMNTTK,0.583,0.743,-8.811,0.0286,0.544,0.908,0.0869,0.444,120.01,electronic dance music,Electro
6vKMfmxPBvtL6UuTSXC5K8,0.238,0.198,-12.066,0.0359,0.858,0.888,0.117,0.308,79.845,electronic dance music,Pop
0abrBookB92LTuV8HKWYuJ,0.756,0.877,-4.542,0.173,0.188,0.0,0.265,0.671,122.001,electronic dance music,Electro
485KVYPmRISdLpKbaSJ81u,0.657,0.797,-5.234,0.0298,0.0394,0.0,0.117,0.327,146.027,electronic dance music,Dance
592JiALLj5xL5Z6LuMmaOV,0.507,0.883,-5.043,0.118,0.0503,1.86e-05,0.382,0.219,125.989,electronic dance music,Dance
7K1xtvADzzuzQmZt0DjrJZ,0.62,0.921,-8.206,0.0426,0.00302,0.637,0.342,0.324,127.993,electronic dance music,Rap/Hip Hop
4NR9UpZVdeXbqhimBQrjzn,0.641,0.972,-4.369,0.054,0.028,0.927,0.338,0.17,122.015,electronic dance music,Dance
15miOqReXMdoDSL1IgVl6y,0.739,0.523,-7.479,0.192,0.00376,0.375,0.195,0.28,170.027,electronic dance music,Dance
59mpQuvU9ykZY7OX0x6q49,0.776,0.574,-9.882,0.0317,0.466,7.83e-05,0.131,0.412,121.03,electronic dance music,Electro
0HnRvYrxIlYHcwxOEpRIG6,0.871,0.627,-5.363,0.0458,0.0246,0.746,0.54,0.674,125.038,electronic dance music,Dance
0TQ1FvC8TJ09iibSfwRP81,0.747,0.877,-3.782,0.0664,0.0375,0.000833,0.233,0.752,107.991,electronic dance music,Dance
2ajYUTjVoBuRxc0zIBvWxh,0.646,0.565,-7.822,0.0713,0.226,0.875,0.103,0.155,117.974,electronic dance music,Electro
26sy9TSuuITT4H7k6NV633,0.562,0.909,-14.719,0.167,0.00035,0.895,0.111,0.779,191.162,electronic dance music,Dance
3xmhECNTS8KZQ7C6ye7JIK,0.231,0.465,-9.705,0.0373,0.482,0.000877,0.0593,0.266,80.027,electronic dance music,Electro
0OfgsxmRfkJlitEqRITMhU,0.803,0.832,-9.824,0.0479,0.000254,0.897,0.11,0.849,124.988,electronic dance music,Electro
4BR3YFfH0c2KHYOG24mGZm,0.673,0.878,-7.707,0.0465,0.0432,0.849,0.108,0.285,123.573,electronic dance music,Electro
7J0FhBWMLEDJiE4EufXpIK,0.782,0.87,-5.226,0.0717,0.00154,0.109,0.463,0.387,130.049,electronic dance music,Pop
7pSJmBTlbA4S5zSLsj6Pzz,0.652,0.999,-6.659,0.0522,0.0109,0.000646,0.0533,0.637,141.056,electronic dance music,Dance
6H4Z4Sl0QYihizCTPzhEZm,0.624,0.758,-6.039,0.0413,0.153,1.61e-05,0.104,0.413,122.019,electronic dance music,Pop
6GqptwNtB7GbvlFtqGg5Hw,0.842,0.473,-13.873,0.143,0.0689,0.927,0.111,0.286,116.676,electronic dance music,Pop
1E3FhReEpy8IZmALCMeSbD,0.673,0.827,-6.062,0.0362,0.0206,0.0176,0.354,0.0881,125.029,electronic dance music,Dance
3vG7KWoCeY0ooc54LTbYq5,0.67,0.917,-6.526,0.043,0.0031,0.319,0.11,0.116,127.943,electronic dance music,Dance
5Nx0bAlJJXiNCwOovtLBWr,0.432,0.626,-6.949,0.0834,0.0074,0.0,0.0531,0.338,123.779,electronic dance music,Dance
0n5TRaqs5lA7i0WmjmteZw,0.556,0.927,-4.208,0.0355,0.0203,0.234,0.295,0.393,130.033,electronic dance music,Dance
3cevb6qSiZNLeaxeouMPke,0.68,0.718,-8.92,0.0396,0.000206,0.786,0.155,0.477,118.792,electronic dance music,Dance
7y8pdd9yiXCDdeu73DytmR,0.819,0.748,-7.135,0.0597,0.0462,3.96e-06,0.0859,0.302,123.982,electronic dance music,Dance
0Ab9Mj7laZ4wz2ZeDfudBa,0.757,0.831,-6.984,0.0443,0.000158,0.875,0.0646,0.907,124.01,electronic dance music,Dance
6gOXa3tT2ZpLnfUCGVyufd,0.681,0.976,-4.0,0.0483,0.00807,0.321,0.303,0.309,127.969,electronic dance music,Dance
1supkf9D4Obm2yTHqug3m8,0.748,0.828,-5.548,0.149,0.029,0.000127,0.153,0.479,123.986,electronic dance music,Electro
65ixhkcfyWgOTH3K0FRZ4w,0.633,0.844,-5.278,0.0387,0.0197,0.000564,0.675,0.155,118.007,electronic dance music,Dance
3Q8ilolGplAGVBhV4Va3IN,0.7,0.764,-8.124,0.044,0.00624,0.83,0.0631,0.238,124.014,electronic dance music,Dance
3Q0LneCnSRZU3Hm0jnD747,0.658,0.596,-11.078,0.0704,0.00325,0.0326,0.112,0.424,122.992,electronic dance music,Electro
3JXaolFj77ggFPPoCS5q0M,0.604,0.887,-5.58,0.0568,0.0142,0.0892,0.162,0.178,95.0,electronic dance music,Electro
3V3ijKDFFwPM9ADBAW41XQ,0.676,0.82,-5.347,0.061,0.00113,0.199,0.104,0.553,129.991,electronic dance music,Dance
64TlAEIkxfM2hKEf0uqlA7,0.479,0.689,-8.858,0.111,0.00364,1.42e-05,0.146,0.154,175.16,electronic dance music,Dance
75rHWv81x3uPiuiLPNYEyK,0.775,0.656,-8.424,0.0579,0.299,0.257,0.255,0.342,122.002,electronic dance music,Electro
1cWSAXbenyB299KArjSv6z,0.751,0.839,-4.643,0.0596,0.122,0.0163,0.0833,0.467,126.025,electronic dance music,Dance
5LadlxWduLSOAwCV3thjBN,0.543,0.657,-4.61,0.0303,0.0923,0.0,0.19,0.208,120.039,electronic dance music,Pop
7wlUW3v0a142gfEb5AaJ6m,0.808,0.347,-28.97,0.0504,0.0385,0.939,0.0932,0.455,123.614,electronic dance music,Dance
0xK3bU4qXD2bKrlPxPBMjj,0.822,0.619,-9.468,0.0583,0.399,0.116,0.0911,0.496,118.994,electronic dance music,Electro
68qJpjY5o5lDQVt4Bd3bLH,0.717,0.922,-3.966,0.064,0.0026,0.568,0.14,0.754,127.971,electronic dance music,Electro
65jyPaGDybCbfGTDJdwOlb,0.638,0.882,-4.008,0.254,0.0697,9.64e-06,0.386,0.466,127.863,electronic dance music,Alternative
4mojAcMKeDdZxy4fGIDqdj,0.675,0.699,-9.759,0.045,0.00657,0.488,0.343,0.444,122.993,electronic dance music,Dance
3ixcTGAL0uNZWBOwqqubyo,0.611,0.836,-7.829,0.0624,0.15,0.807,0.102,0.737,127.985,electronic dance music,Pop
2GSNfTobt196ivuivrcjsd,0.781,0.92,-8.063,0.106,0.0115,0.34,0.291,0.411,125.009,electronic dance music,Electro
22XOtlDMd6nP3zPjVYfPDX,0.522,0.728,-4.893,0.0434,0.184,1.87e-05,0.163,0.206,127.94,electronic dance music,Rap/Hip Hop
3F6Hout42iXFbdzcA9VaSC,0.601,0.859,-5.887,0.132,0.594,0.413,0.0865,0.357,124.981,electronic dance music,Dance
1zbTIdIbLYlXjtOqlHALh4,0.683,0.943,-3.6,0.0397,0.00423,0.0972,0.0356,0.706,118.991,electronic dance music,Dance
5AFrctm65wWIqJsjHPPx85,0.795,0.899,-4.202,0.0685,0.00235,0.000392,0.199,0.329,125.978,electronic dance music,Electro
0FNtBIL5lHcn7pLV7P6TGv,0.567,0.772,-4.261,0.058,0.000466,3.25e-05,0.254,0.11,128.074,electronic dance music,Electro
20Nj5d5LxOcja9a8JlU6Yi,0.69,0.908,-3.588,0.0399,0.00301,0.0056,0.165,0.397,123.982,electronic dance music,Electro
7re78eKdwYnkCUPB9zKBjy,0.432,0.917,-5.555,0.117,0.061,2.92e-06,0.0793,0.349,134.092,electronic dance music,Dance
0nBF3uogJjhiMF1Y8ArIxx,0.522,0.9,-6.264,0.0462,0.02,1.32e-06,0.186,0.438,150.038,electronic dance music,Pop
1Uwvfrav6kkJUWHECeokme,0.559,0.891,-3.232,0.0687,0.134,0.000298,0.332,0.164,125.087,electronic dance music,Electro
1sTyD2oAUgyTkgsvIaPgMb,0.297,0.49,-16.501,0.0496,0.0002,0.766,0.746,0.164,129.946,electronic dance music,Dance
7ETxvXQ5oWFRfAfaIEimAG,0.551,0.786,-8.434,0.0301,0.0341,0.4,0.182,0.533,125.009,electronic dance music,Pop
2Zyxelvv9rbaZYuIivh18E,0.675,0.856,-3.838,0.064,0.15,1.12e-05,0.226,0.298,120.019,electronic dance music,Electro
5gzfT0RZ4NHlsoZlrSRXHY,0.609,0.829,-4.383,0.0404,0.0164,2.2e-05,0.181,0.712,130.038,electronic dance music,Dance
2e0rYIIpnh7rZcSuoKu2ag,0.755,0.798,-5.543,0.0499,0.0293,0.0638,0.0746,0.632,117.002,electronic dance music,Electro
49TVPvb4yx2Dara4VihElL,0.69,0.778,-4.384,0.0417,0.0419,0.00605,0.129,0.427,124.001,electronic dance music,Electro
0XjrlLifB9AkSuC75onpgm,0.543,0.61,-9.491,0.0295,0.00805,0.891,0.712,0.211,112.88,electronic dance music,Dance
2P4OICZRVAQcYAV2JReRfj,0.579,0.736,-3.863,0.0527,0.31,0.0,0.198,0.613,127.999,electronic dance music,Electro
6OJSyDIGBJ3swo3lLoaY9V,0.494,0.721,-4.855,0.0416,0.107,0.0,0.119,0.356,128.1,electronic dance music,Electro
2wvFagTf7ngLVGN7PnF51P,0.748,0.556,-9.168,0.0366,0.0121,0.0105,0.399,0.836,122.016,electronic dance music,Dance
3YKPuIxSWF3wwBXpyezDW7,0.557,0.714,-5.209,0.194,0.182,0.0527,0.0846,0.257,96.402,electronic dance music,Dance
5MpKzeXvOBFiZpQWV9iP5O,0.82,0.901,-3.258,0.168,0.0115,0.000245,0.894,0.55,127.937,electronic dance music,Dance
4nvmyRSgrIyYOfee9rI9SM,0.781,0.767,-6.8,0.0697,0.0417,0.129,0.127,0.18,124.993,electronic dance music,Dance
08TFQzgY1DHxXaT876aPjr,0.516,0.602,-10.255,0.0598,0.00585,0.384,0.524,0.181,134.951,electronic dance music,Electro
73nJlmUHGUoIu1fx7zQSdD,0.921,0.754,-6.438,0.086,0.0125,0.00226,0.0823,0.903,125.038,electronic dance music,Dance
1iPWXMClLL4AZtBuMD0lh3,0.779,0.763,-6.539,0.0464,0.129,1.33e-06,0.244,0.503,123.012,electronic dance music,Electro
7irLpZrGgJOK0XNGoUKaXD,0.546,0.772,-5.311,0.0477,0.306,0.0,0.0733,0.251,127.942,electronic dance music,Dance
5fsVjklcXjtcyGu3I7yPK7,0.63,0.877,-4.722,0.15,0.21,1.22e-05,0.293,0.0873,125.572,electronic dance music,Dance
1fuCAwzb8819spePhaeHim,0.815,0.466,-12.953,0.161,0.196,0.752,0.098,0.716,118.986,electronic dance music,Dance
4j3zKjEGAUQYxWMXKN726J,0.661,0.979,-5.152,0.111,0.000735,0.576,0.477,0.0321,126.038,electronic dance music,Dance
0Bf9QjHhYFW3Bmgaisb6DU,0.554,0.799,-6.897,0.0323,0.049,0.736,0.126,0.22,144.948,electronic dance music,Electro
0yHOOuKhe57iSzS2TbxSKN,0.747,0.882,-3.317,0.0543,0.000322,0.218,0.351,0.308,128.095,electronic dance music,Electro
2NajIxWj80ORGfYr5LQM32,0.784,0.903,-4.621,0.0381,0.00065,0.85,0.282,0.704,131.213,electronic dance music,Pop
0EBcK4VpYcl769bxlnZ8gk,0.828,0.48,-9.499,0.0356,0.189,0.0115,0.0884,0.387,119.975,electronic dance music,Electro
4ONezPZ0E3w3PVwYdV0fvp,0.491,0.847,-3.203,0.0505,0.0464,3.49e-05,0.46,0.562,130.004,electronic dance music,Dance
38XcmJDV2pjjVcCvdpMpA2,0.817,0.826,-4.541,0.0486,0.0614,0.103,0.115,0.386,122.084,electronic dance music,Dance
23Y447pyMesDOxW7sOGc5Q,0.809,0.752,-12.41,0.0558,0.291,0.925,0.0901,0.147,116.012,electronic dance music,Electro
2sEZoUAObMRlt2bDTJtKHf,0.806,0.32,-17.251,0.0727,0.0581,0.935,0.0929,0.437,123.993,electronic dance music,Electro
6siDDghVE7fxel5o7fE4OF,0.57,0.873,-5.188,0.07,0.00853,0.0,0.365,0.236,125.086,electronic dance music,Electro
7czIjs2dvjjmGEQ8k4FJGl,0.525,0.968,-7.056,0.0539,0.00325,0.582,0.262,0.601,130.01,electronic dance music,Dance
5yR26TumS74yhIOGhn8Hs8,0.637,0.827,-5.153,0.0629,0.046,0.103,0.575,0.339,128.025,electronic dance music,Electro
3j9VzQkNGlZsr5582nKC1A,0.519,0.671,-9.258,0.03,0.0731,0.000342,0.0887,0.219,145.033,electronic dance music,Electro
2aqdf2hNWoAReS0WvH7DZQ,0.739,0.461,-9.655,0.0679,0.106,0.759,0.113,0.241,121.702,electronic dance music,Dance
0IgLAp06DgWdtjzhTycHFw,0.876,0.957,-3.891,0.195,0.000968,0.548,0.086,0.377,127.982,electronic dance music,Dance
11OYIkthYlHX3zoTY8hIX3,0.602,0.791,-4.535,0.0345,0.0115,0.0,0.225,0.392,155.043,electronic dance music,Electro
3IaDHisoQv2Iri6wj57jkZ,0.604,0.804,-6.448,0.0339,0.0144,0.815,0.441,0.0334,122.019,electronic dance music,Dance
5Gv1lrNFnL3DhiMj3JOGaX,0.476,0.735,-4.166,0.0429,0.2,0.0,0.181,0.405,109.562,electronic dance music,Electro
0QT867gcNVJrkSwM9IvKzg,0.683,0.908,-3.472,0.0636,0.00819,0.000348,0.306,0.217,125.942,electronic dance music,Electro
571lcLQWO5cclITS1FtCM5,0.797,0.804,-7.931,0.0712,0.00561,0.858,0.158,0.303,124.004,electronic dance music,Dance
6j1boetV3QrQtD5if038vv,0.88,0.415,-11.251,0.0647,0.00106,0.825,0.111,0.556,126.025,electronic dance music,Electro
67IMCpgkdCyxY7xR6ebScp,0.781,0.618,-5.633,0.0602,0.0798,0.000872,0.233,0.165,106.004,electronic dance music,Dance
1719iUH3vAYqMYc0f6jybX,0.784,0.99,-4.895,0.0947,0.00284,0.798,0.0385,0.829,123.964,electronic dance music,Dance
23G8tm4HCCSqw0V2Kwqbdx,0.841,0.627,-8.333,0.101,0.00136,0.00293,0.145,0.744,123.99,electronic dance music,Dance
2bEjR5R9lkfBBOXlCOR45h,0.556,0.887,-4.091,0.154,0.00559,0.000282,0.112,0.474,127.993,electronic dance music,Dance
4tv6ZKKpCez2IcDBhiplZJ,0.447,0.682,-7.33,0.408,0.0197,0.539,0.105,0.0688,179.97,electronic dance music,Dance
5wsskBPgW3pw876uCa9JX4,0.613,0.739,-7.779,0.031,0.00322,0.856,0.0842,0.15,128.18,electronic dance music,Dance
67W6xS5QuRBkstV4GpxBTl,0.541,0.921,-1.738,0.062,0.56,3.66e-05,0.119,0.304,160.004,electronic dance music,Electro
1Ncjti9NJOcnTDm7I9KrYL,0.681,0.881,-5.528,0.047,0.00595,5.24e-06,0.331,0.396,109.989,electronic dance music,Dance
1V0Qzcfw049qDjCCOLcdcf,0.55,0.812,-9.024,0.043,0.111,0.762,0.411,0.0602,123.996,electronic dance music,Dance
3Drb9ukUC0UwSa0HrU1sA8,0.831,0.345,-10.941,0.176,0.221,0.865,0.0901,0.849,132.704,electronic dance music,Electro
6gBFPUFcJLzWGx4lenP6h2,0.841,0.728,-3.37,0.0484,0.0847,0.0,0.149,0.43,130.049,electronic dance music,Dance
54eCFsqLyLkYs7Yzg05y8L,0.217,0.358,-16.277,0.0615,0.0918,0.818,0.0778,0.26,74.979,electronic dance music,Electro
1Pz00UsVW9e91BIn97Bmsm,0.692,0.864,-3.705,0.0459,0.00471,1.84e-05,0.0975,0.393,124.93,electronic dance music,Electro
217LvuPWc9Z2xpHbBokfrH,0.63,0.759,-5.295,0.0512,0.0668,6.47e-06,0.102,0.279,128.059,electronic dance music,Dance
17XU1PTSv4OfcBUE8rNYWm,0.685,0.75,-4.818,0.0837,0.0436,0.0,0.272,0.688,105.054,electronic dance music,Pop
4ubaiuism4hRNSJIYHw0P3,0.696,0.82,-10.097,0.0818,0.277,0.908,0.235,0.794,120.051,electronic dance music,Dance
2XGt9OgW0zu2X55NXnmjTa,0.388,0.862,-3.509,0.115,0.0367,0.0,0.117,0.354,164.85,electronic dance music,Electro
39x8osSFRUQarEgkYwyJsT,0.754,0.908,-3.346,0.0648,0.00338,0.0,0.0804,0.695,124.999,electronic dance music,Electro
120ZopRv5Na8WIiXxa2qwS,0.749,0.949,-4.477,0.158,0.00253,0.00639,0.375,0.768,125.051,electronic dance music,Dance
4eIbP6XBql69pPCavzve0B,0.456,0.28,-16.775,0.225,0.913,0.798,0.109,0.483,170.009,electronic dance music,Electro
3zIipSG91fLJVWEVpsWrdV,0.709,0.85,-7.244,0.0438,0.0126,0.886,0.382,0.352,128.368,electronic dance music,Dance
2fUZ3aMp8amSaV0mp8s6rQ,0.711,0.882,-4.276,0.0576,0.0626,0.0,0.226,0.56,106.017,electronic dance music,Dance
7nBVlylQ8JPE4SgbHGAont,0.514,0.656,-4.137,0.0274,0.0776,0.0738,0.275,0.233,79.966,electronic dance music,Dance
5VwJFukGNMB64sN4rjOBYj,0.649,0.776,-5.187,0.0617,0.11,0.000993,0.2,0.552,123.788,electronic dance music,Dance
7CK4QsLBNAyEYVxXn5zXa0,0.79,0.849,-5.213,0.166,0.317,0.0,0.293,0.871,125.979,electronic dance music,Rap/Hip Hop
5HYuu7PreEUhCIQHg15GaQ,0.589,0.623,-7.219,0.0501,0.000169,0.00052,0.0958,0.14,127.996,electronic dance music,Alternative
57YMEPQhEy5F5Q715mW0n8,0.678,0.579,-7.174,0.0313,0.0652,0.000178,0.109,0.326,124.035,electronic dance music,Dance
3SXRZuCEGbbxsPiHyqwWuG,0.639,0.631,-10.686,0.033,0.00833,0.146,0.119,0.197,121.968,electronic dance music,Dance
47ReVc3e4YlHxh0t0gBk6l,0.469,0.631,-7.399,0.0423,0.0487,0.000343,0.344,0.0399,147.935,electronic dance music,Electro
0lYBSQXN6rCTvUZvg9S0lU,0.649,0.716,-5.371,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,electronic dance music,Electro
73s9FR0v0Uvpm67E6bngQS,0.797,0.803,-8.654,0.0937,0.00226,0.544,0.0861,0.651,127.982,electronic dance music,Electro
2oHiAtYW0fx5ENHvvLT6PR,0.554,0.914,-3.809,0.219,0.0735,0.0184,0.0847,0.233,127.962,electronic dance music,Electro
5STieahH7NJnbrZ41SFKQ8,0.574,0.792,-5.031,0.0278,0.231,0.157,0.0897,0.0995,128.985,electronic dance music,Pop
38btMUFUo4KkrKwEa0Ykol,0.76,0.296,-9.322,0.0361,0.592,0.707,0.552,0.528,131.785,electronic dance music,Electro
0AOxRuT8DONTdVAs4JRrVY,0.719,0.845,-5.368,0.051,0.113,0.0311,0.18,0.806,125.024,electronic dance music,Dance
3m71siVDw8qXKAdpO9zLiT,0.588,0.627,-7.249,0.0453,0.0149,0.105,0.375,0.39,112.018,electronic dance music,Dance
5VynKWnIxsmj5tpyAuab2H,0.644,0.831,-7.311,0.0551,0.00584,0.0,0.0619,0.148,122.895,electronic dance music,Dance
0oKoOe1MxTr8YYJwx8M6ed,0.803,0.879,-6.941,0.0702,0.00301,0.889,0.106,0.179,126.008,electronic dance music,Dance
2u5jmMNpYb6M2RQvRbBKeG,0.618,0.704,-10.295,0.0848,0.0275,0.97,0.0945,0.888,118.03,electronic dance music,Electro
7DKGIL65nkogny5rid8MIZ,0.707,0.942,-5.201,0.0509,5.9e-05,0.798,0.135,0.577,125.979,electronic dance music,Dance
0rfuJq6P2Albwy2dykCD75,0.836,0.866,-7.065,0.124,0.0138,0.429,0.592,0.324,121.042,electronic dance music,Electro
7xbWAw3LMgRMn4omR5yVn3,0.58,0.586,-6.883,0.0357,0.344,0.0,0.0755,0.507,147.988,electronic dance music,Alternative
4gB4aFgixFUdWa02euiU0L,0.564,0.664,-5.052,0.0302,0.0218,0.0063,0.115,0.285,135.024,electronic dance music,Pop
0GpSifBwud89wNZMieoM5S,0.546,0.861,-4.866,0.0605,0.0127,3.38e-06,0.09,0.141,126.055,electronic dance music,Electro
0J8AxjT6WvASSDRHo5u8j5,0.808,0.57,-8.366,0.0522,0.00251,0.00201,0.0886,0.255,125.998,electronic dance music,Dance
3YrvHEhZBx4NC2UYctJKPQ,0.494,0.96,-4.948,0.0622,0.00532,0.00667,0.353,0.0983,140.015,electronic dance music,Dance
4NmOJQxl9UZItUQQtMDYBb,0.629,0.539,-7.006,0.063,0.166,0.0,0.189,0.316,109.885,electronic dance music,Dance
1h46WJy0B6IUCKLeD2CFDi,0.697,0.719,-6.253,0.0323,0.00119,1.75e-05,0.134,0.126,127.016,electronic dance music,Electro
454gLPLo8psQi1aMUVCtlM,0.82,0.591,-5.586,0.0639,0.0558,0.000173,0.0881,0.547,124.014,electronic dance music,Electro
6zMbuXkDxeM36S9Xd6mHS6,0.779,0.827,-3.478,0.0426,0.0099,0.558,0.0849,0.183,127.998,electronic dance music,Electro
3Mb4o1UPyNkE98wLgpjKZd,0.716,0.832,-5.753,0.0534,0.0561,0.000913,0.183,0.171,124.962,electronic dance music,Electro
3ptCwl1O4oCGl95y4WRFCU,0.59,0.908,-3.754,0.295,0.218,0.000716,0.411,0.259,126.047,electronic dance music,Electro
1kx8ENNrEYrmjw9M3dTfpv,0.84,0.867,-9.377,0.379,0.0665,0.0606,0.174,0.589,120.477,electronic dance music,Dance
7qFcP6Gdt6vfqm5ejX4Rjk,0.379,0.55,-15.358,0.0514,0.0513,0.966,0.207,0.285,125.003,electronic dance music,Electro
26VjzgL2efGPc8NZlgjZ4M,0.612,0.76,-8.712,0.0314,0.00318,0.934,0.289,0.715,123.584,electronic dance music,Electro
7n1940b6kHcaEewFSZXnXa,0.783,0.537,-2.921,0.0795,0.278,0.0,0.229,0.393,113.988,electronic dance music,Dance
2XT3P6Vuo3rAiMWetuLRBF,0.823,0.708,-7.15,0.0513,0.000536,0.462,0.441,0.438,126.041,electronic dance music,Pop
5fOJe6vJ3vJXMrN6v362WJ,0.65,0.936,-4.977,0.0841,0.0503,0.00179,0.0711,0.472,124.04,electronic dance music,Dance
65yaREIjvP9eLeU67O04Pu,0.671,0.867,-4.797,0.0802,0.249,0.000307,0.0562,0.767,119.983,electronic dance music,Dance
6z6BUemo90GD4rsooCAczp,0.711,0.588,-10.497,0.0562,0.0454,0.777,0.211,0.535,144.012,electronic dance music,Dance
013zAOdpNJs74X0jUKxxwD,0.695,0.914,-2.906,0.0406,0.141,2.17e-05,0.617,0.413,127.982,electronic dance music,Dance
5lXY6PTuWXOludKy4zDQwM,0.771,0.731,-6.574,0.0409,0.00165,0.633,0.217,0.635,123.026,electronic dance music,Electro
5zdi3hRqEyqbNzl0D5pOWQ,0.646,0.629,-8.479,0.0878,0.00493,0.799,0.0963,0.849,140.231,electronic dance music,Electro
6O4wwd8F3dQxbzeENONcMu,0.645,0.946,-6.268,0.0448,0.00539,1.95e-05,0.528,0.464,123.965,electronic dance music,Pop
7D7AMhwaDMvYAoZb2uXhAv,0.626,0.615,-8.623,0.0416,0.394,0.856,0.14,0.358,132.689,electronic dance music,Dance
3zZwwTNa27TDKUSNj2uuMc,0.843,0.712,-5.002,0.0647,0.0121,0.0181,0.07,0.97,120.002,electronic dance music,Dance
5uNhltpaL5Qb4n0hBGoFdl,0.783,0.909,-5.565,0.0866,0.00554,0.248,0.104,0.655,126.009,electronic dance music,Dance
3yUTT5YwQ3ah0MWOrIBTKX,0.798,0.393,-10.018,0.177,0.0995,0.847,0.116,0.209,108.18,electronic dance music,Christian
7aF09WaavZAmAWuUeYxlYD,0.593,0.868,-3.573,0.295,0.183,0.0,0.365,0.496,104.988,electronic dance music,Electro
5QjJgPU8AJeickx34f7on6,0.605,0.873,-5.938,0.0344,0.0534,0.837,0.314,0.476,126.026,electronic dance music,Dance
3oeT2wQiBwuLTbASj1m4va,0.769,0.879,-4.336,0.0704,0.0382,1.78e-05,0.0848,0.521,124.032,electronic dance music,Dance
11VqZrskzYRWEjGqtqC4FP,0.758,0.898,-6.372,0.213,0.1,3.73e-06,0.0509,0.504,149.969,electronic dance music,Electro
1OfESG5sE2XHCEi7N1BGmC,0.633,0.794,-6.922,0.0881,0.184,6.63e-06,0.0802,0.115,124.056,electronic dance music,Pop
1F6bub8N75eJMObYHzO6nK,0.613,0.953,-4.213,0.0555,0.000392,1.61e-05,0.056,0.154,123.877,electronic dance music,Rap/Hip Hop
4LKJNMoaUx7HsMNwVs6cqa,0.768,0.836,-5.362,0.0677,0.0576,0.00975,0.173,0.675,123.054,electronic dance music,Dance
4wuOQBQwiLxskuqc8gxhgD,0.653,0.728,-6.692,0.0777,0.0134,1.78e-06,0.109,0.202,94.008,electronic dance music,Dance
4OZEu0Vwq0RB2LAq14v99n,0.611,0.7,-5.331,0.0436,0.0199,0.0,0.0549,0.213,104.981,electronic dance music,Dance
4fdQ9Tu18IJ7RoyTEJ7bhc,0.759,0.846,-3.84,0.0452,0.21,0.0,0.114,0.709,127.945,electronic dance music,Dance
6HeVdU7MataqoI7hA8tMwE,0.802,0.514,-9.256,0.0768,0.00842,0.784,0.0721,0.453,122.002,electronic dance music,Dance
49cR9UqQZHVb2QAkl85fQG,0.632,0.962,-3.311,0.302,0.0146,0.53,0.297,0.0919,139.051,electronic dance music,Electro
5BIjJP1zlOa3iY65RSkXkr,0.605,0.783,-4.271,0.0324,0.299,0.000175,0.133,0.105,124.015,electronic dance music,Electro
0fD9PCat84NPhI8HHAiKXp,0.536,0.653,-11.107,0.0318,0.00161,0.883,0.0987,0.279,129.329,electronic dance music,Dance
6s3GEN8wK0OMzzzZbXj0fu,0.565,0.849,-3.516,0.0517,0.00868,4.68e-06,0.12,0.427,102.034,electronic dance music,Dance
2yAVzRiEQooPEJ9SYx11L3,0.822,0.969,-11.471,0.0582,0.259,0.000153,0.39,0.765,128.007,electronic dance music,Electro
6pAwFeJKrLPWKZZp2FEoDV,0.459,0.947,-3.622,0.169,0.0669,0.146,0.245,0.36,130.31,electronic dance music,Dance
0TlC8s4PT0TD9oKGKCaLfJ,0.68,0.752,-4.191,0.0312,0.0173,0.000789,0.164,0.149,123.971,electronic dance music,Electro
6JHXT2H7OgxCxBpcQyPzDb,0.742,0.931,-5.684,0.062,0.00285,0.534,0.296,0.493,128.012,electronic dance music,Electro
79G0rdB4ORwangfXHAPcXK,0.68,0.961,-5.184,0.0436,0.000226,0.23,0.73,0.873,143.993,electronic dance music,Electro
0mIgDkjKorxY0M8ofvnjkR,0.787,0.796,-10.022,0.0409,0.0139,0.85,0.0887,0.6,120.004,electronic dance music,Dance
